,BAG,DRESS,JEWELRY,JUMPSUIT,LINGERIE,OTHERS,OUTERWEAR,PANT,SHOE,SHORTS,SKIRT,TOPS,max_prob,predicted_category
26,0.0033862082618725253,0.0021141237143638136,0.0007961347646414652,8.864145638654009e-05,0.00280786061193794,0.0014607035195695062,0.009309180852142163,0.8757361221007613,0.0017737244119757634,0.05105279042936672,0.0325046025973279,0.018969917022332083,0.8757361221007613,PANT
27,0.0031345268112090707,0.03941741016024025,0.0020326267967902822,6.54234245303087e-05,0.010325915809517028,0.007286055379154277,0.01993017632776173,0.34276594969014695,0.012104030597583915,0.3408474486786872,0.03417318357969634,0.1879171641303401,0.34276594969014695,PANT
28,0.006853065678114945,0.021400145985353447,0.0008450706400253694,5.839999630552484e-07,0.011666730046272278,0.005595806214387267,0.008758937111451814,0.038921976809433545,0.004487846349547908,0.01473714112671587,0.07453510345658287,0.8121975025933352,0.8121975025933352,TOPS
29,0.02708921636440209,0.24893293576315045,0.06330326416355092,9.876813237497117e-06,0.06857846782077104,0.010745475679868832,0.09816556672035404,0.026282800878107082,0.00445382842917752,0.0024254223790194374,0.013482917602232192,0.43653029069537297,0.43653029069537297,TOPS
30,0.005274644528981298,0.02035954163147835,0.0013925609532634553,9.238128768629394e-06,0.0025856537495201337,0.002410959366898169,0.12113181190215982,0.00984366692750882,0.002975203071400756,0.013835925301464158,0.7260674256831408,0.094113442744856,0.7260674256831408,SKIRT
31,0.028091240108551574,0.1423360600019805,0.0020671867855526216,9.515254646430549e-07,0.0088071773370757,0.0030738014374946943,0.6592741541790019,0.0021715035441047803,0.005077631115455006,0.005113665018143365,0.09141676407307386,0.05256984786319663,0.6592741541790019,OUTERWEAR
32,0.011638398522336502,0.12602776498533785,0.005544776562601328,2.5916549930116162e-05,0.019689889213623246,0.02058515702447039,0.3468975284631597,0.04937986537697725,0.024308396838023327,0.029948911513201892,0.35014929063618183,0.015804083857005935,0.35014929063618183,SKIRT
33,0.010925448655143555,0.007777950686431723,0.0009658685858084937,2.9473749236785807e-06,0.002121373196132481,0.0018528026921558194,0.5621243930218043,0.022450490480878216,0.0017053600802228175,0.3169190175995027,0.04641889873892069,0.026735430918961356,0.5621243930218043,OUTERWEAR
34,0.008603293595115247,0.01039630232116906,0.6138252340024337,0.0005562730948440731,0.07517052156617865,0.036677016149042174,0.015023163658042904,0.02083549300004961,0.0772063423810323,0.013835810044838581,0.001756621300955885,0.12611399112574873,0.6138252340024337,JEWELRY
35,0.04961209208340733,0.006352103657263797,0.826943309220951,0.00021090387599542737,0.021775070927105844,0.011639503834885545,0.012891449201561045,0.009008618935695267,0.021907677526542102,0.004108042863663286,0.002546322048146976,0.03300487804153818,0.826943309220951,JEWELRY
36,0.7548353768215748,0.004651110080885701,0.03792265817173757,1.1817453014373314e-05,0.0857114321552217,0.03362267167540267,0.004504621489104466,0.012645231356145814,0.012700069089532917,0.007878354816057254,0.019525257797795348,0.025991448248078086,0.7548353768215748,BAG
37,0.00200390316854282,0.78670718614012,0.00423819455136254,3.319988172734156e-05,0.03443767675344134,0.002445853731387615,0.0021770070210322956,0.009013012162995437,0.0015899077370704617,0.005056150956079364,0.10576812864746898,0.04652979696243165,0.78670718614012,DRESS
38,0.0008117239776197493,0.9247411657124758,0.001121375990010165,0.0006983858766034245,0.016619916270428803,0.0018792935770761687,0.00545656293547836,0.003627906266729042,0.001948417567945171,0.0014439412434512633,0.013776881212834269,0.02787434950005263,0.9247411657124758,DRESS
39,0.10239202219236176,0.1776438514352776,0.011316653111862252,0.0003592243592720479,0.01624436172642163,0.010840428363735555,0.2538069356833148,0.016131840278831078,0.008036216169784893,0.015330648333474528,0.015704589372035116,0.37219319830501263,0.37219319830501263,TOPS
40,3.095657689300424e-05,0.00020076920829126266,3.505773801393275e-05,1.5591210456022964e-07,5.391440856783447e-05,8.573803228273391e-05,0.004908207157313882,0.00018462963910792496,7.308848488207786e-05,0.00036104633358036153,1.6572245272072905e-05,0.994049886769119,0.994049886769119,TOPS
41,0.0033541243205945648,0.43542858120054007,0.005194567625949276,0.0002779295900836587,0.029289527126820758,0.006075847777083254,0.006114229888225964,0.08305527689117298,0.0022122086792535356,0.04135815602421644,0.3070390410721302,0.08060048300012568,0.43542858120054007,DRESS
42,0.001290341670340922,0.007370530398475239,0.9165874667523894,0.00011304268264211714,0.010162629434489645,0.015351413232565392,0.002413196489214897,0.00736355591834581,0.010704333643275277,0.008169828113750555,0.010126512555871159,0.010347235040171654,0.9165874667523894,JEWELRY
43,0.0016655993304084404,0.5410865392768756,0.003073570678679971,1.526378582639154e-05,0.007488212660064164,0.0038206003932828025,0.05300642380461795,0.008123905425691191,0.003502205955555837,0.0031350881599792046,0.277652895078063,0.09742959835330112,0.5410865392768756,DRESS
44,0.03493567561963573,0.0043118304311065,0.1266362238675356,0.009426761418581009,0.10972267267061397,0.07074688764987513,0.14069843164179474,0.15736196086800192,0.057276100778835826,0.0943228280520998,0.009647503538872115,0.18491314037237316,0.18491314037237316,TOPS
45,0.006374521880047723,0.040702759550185874,0.0012249000133124355,1.3975355614093132e-05,0.02748697280185297,0.0019059472749631823,0.012366810658932081,0.014982892651460133,0.001234956028383749,0.060752130191758624,0.07679291814565659,0.7561611896489921,0.7561611896489921,TOPS
46,0.0029164828843022406,0.8455930477939546,0.0009287517252687394,8.903410162020009e-06,0.010499109133888851,0.0021257548373796453,0.0017982803043992135,0.003992688127254951,0.002691087979542317,0.0021408617785709794,0.10214774339692667,0.02515741847105346,0.8455930477939546,DRESS
47,0.0012608240529061732,0.1410189694724977,0.00085077212906981,0.0001964309485629201,0.024936266185250133,0.0018325980922782037,0.02439314947150706,0.005663417231517087,0.001590030188651781,0.009387599951878656,0.005363243239116855,0.7835067385308321,0.7835067385308321,TOPS
48,0.0012700037715376311,0.023708906282990938,0.0003261630033648544,6.780207331757993e-05,0.027095949957583798,0.0011028846699900896,0.009316385260717652,0.031150107853363806,0.0006753414871525365,0.07291046992213523,0.01647838921053335,0.8158975618025579,0.8158975618025579,TOPS
49,0.0029318636029529443,0.8241543769836426,0.0013062914106285461,0.0002931253402493894,0.023302307598896732,0.002551141187950634,0.07759491963861365,0.00631640876235906,0.0016963312405096076,0.005976266616926296,0.022688418917823583,0.031188626868242864,0.8241543769836426,DRESS
50,0.04114107937493827,0.5649868329055607,0.001870641879577306,3.3035772503353655e-05,0.039046312995196786,0.003672559127153363,0.012484266356750595,0.012445785358977446,0.004217088247060019,0.02711227356485324,0.21601661574095488,0.07697336657611231,0.5649868329055607,DRESS
51,0.00088749519392195,0.00015364742421297706,0.9924964232668572,0.00030214086291380227,0.0010379862342233537,0.0020791677943634568,0.0005335330868092569,0.0006171193954287446,0.001069805922984557,5.819896671255265e-05,1.6995654959828244e-05,0.0007475043670694959,0.9924964232668572,JEWELRY
52,0.013627242263282824,0.07230676290055271,0.06837995252863038,2.7056687486037845e-06,0.05138088279636577,0.008988861496618483,0.008379415959097969,0.2493639527092455,0.10779406147048576,0.09166486465983326,0.041954843516577967,0.28615640741190873,0.28615640741190873,TOPS
53,0.0017562544788916057,0.001277309575016261,0.020513568245405622,5.945948942098767e-07,0.0064067407947732136,0.0022711341784997785,0.002657898224697419,0.0029376034399319906,0.9573936307915574,0.0015271964307430608,0.0003475123430689564,0.002910669654852427,0.9573936307915574,SHOE
54,0.0015613377206591394,0.014311407700006384,0.0011883251283961727,0.00011771883873734623,0.0031662196925026365,0.001783369922577549,0.11123808842785365,0.003331360516767745,0.0010348549887169156,0.004615513707904029,0.002678076329175383,0.8549737191824534,0.8549737191824534,TOPS
55,0.005352901105879937,0.9698766876244918,0.0006408060928606574,3.916471541742794e-05,0.0014643659433204448,0.0007234017130031134,0.002229139689859494,0.0008457743695089448,0.0012792439511031262,0.00046709572552572354,0.01358235368388705,0.0034993292039189328,0.9698766876244918,DRESS
56,0.10989009973127395,0.18759592808783054,0.009914034264511429,0.0009411154314875603,0.04575639158429112,0.011230156051169615,0.045608679352881154,0.06254036495374748,0.04027492256136611,0.09265209545992548,0.3162819240242243,0.07731421147764195,0.3162819240242243,SKIRT
57,0.010557481631622068,0.03432833595434204,0.0002671926721404816,1.1713746971508954e-05,0.00367740122237592,0.0005186050420888932,0.0049431015663685685,0.014882205574394902,0.001282188732375289,0.16519380914996873,0.7255940735340118,0.038743886187148746,0.7255940735340118,SKIRT
58,0.00024277517240989255,0.00029448280884025735,0.0005332886169071571,6.6169322963105515e-06,0.001476492599977064,0.0007399530941256671,0.9822527887044998,0.0005680364479871969,0.00048315176177027297,0.0010352137505833525,0.0007603770807236288,0.011606689848122187,0.9822527887044998,OUTERWEAR
59,0.9931499727210849,6.225733602605033e-05,0.0002871939916531119,5.570283292399836e-07,0.0005137018549703498,0.003095673857615111,0.0003551293552845891,0.0012923482142923604,0.000576066685027854,0.00020342152657804036,3.880004476286558e-05,0.0004247284930869455,0.9931499727210849,BAG
60,0.005037418243318825,0.01343462480144808,0.010277392706484534,5.978003900963813e-05,0.004081836184923304,0.003259312809404946,0.00884706221313536,0.150739099877228,0.0012810163432845911,0.05519894290728189,0.337607265682891,0.4101762340142159,0.4101762340142159,TOPS
61,0.0636351936191204,0.01753989781718701,0.58690365543589,0.0026319418102502823,0.0655669050902361,0.05157454975415021,0.031847372170886956,0.06587375108210836,0.06775104317785008,0.009984952223021537,0.0025237864720111247,0.03416695260966662,0.58690365543589,JEWELRY
62,0.05676492198381311,0.009023100094054826,0.043843272782396525,0.0003646060940809548,0.21070905672968365,0.31196850442211144,0.1014010181534104,0.023794975908458582,0.03721559448388234,0.039348666705336655,0.012268470134586096,0.15329770630341955,0.31196850442211144,OTHERS
63,0.0055325761932181194,0.05953030311502516,0.006280801798311586,5.8853191148955375e-05,0.018141142048989423,0.004171106229478028,0.030510233045788482,0.10960920853267453,0.007329804954110841,0.07670465600676835,0.5531211677007377,0.1290101208142005,0.5531211677007377,SKIRT
64,0.004143014910368947,0.0015051533446239773,0.010098650990585156,0.00020785820379387587,0.007241577677632449,0.007223476817216579,0.009030630818415375,0.02651469655393157,0.9239215281777433,0.005417254134954419,0.0001113946188979753,0.004584891409422198,0.9239215281777433,SHOE
65,0.001873550117608147,0.11252907832385972,0.0006922413354004675,8.002500180737115e-06,0.0032994330226756574,0.0018959650110446091,0.1749373246493633,0.0136964005041591,0.0009011606427975494,0.01280742503968213,0.08728724007960409,0.5900721559728481,0.5900721559728481,TOPS
66,0.32099313504113525,0.5161083517596126,0.004530717476882273,3.746764195966534e-05,0.008526534358679783,0.004812684943317436,0.07395630454993807,0.0029308782704902114,0.0034287564840269624,0.0007037806940388691,0.027840744936838746,0.03613071511426824,0.5161083517596126,DRESS
67,0.0012655882719627698,0.8632439086213708,0.0025020721741384477,2.389484961895505e-06,0.011088146166002844,0.0016261181572190253,0.012157475640378834,0.0026666981784728705,0.008198236305304363,0.0027031445297325263,0.06777699547819793,0.026769084593524894,0.8632439086213708,DRESS
68,0.014434560205700109,0.040314636658877134,0.008314738879562356,0.0008357561891898513,0.02124457823811099,0.010581414517218946,0.1008494898196659,0.09903556822155224,0.011749582932679914,0.01729203240665811,0.6380011928267777,0.03734640440234216,0.6380011928267777,SKIRT
69,0.01829618653664511,0.11056158239080105,0.0044976818107898,0.005876380018889904,0.02992162927694153,0.006535439537401544,0.053631966657121666,0.08621782480622642,0.006192733749230683,0.018329693129999214,0.017779053034246317,0.642159769195132,0.642159769195132,TOPS
70,0.057614223234850215,0.6032462841831148,0.006688644440146163,8.549650374334306e-05,0.01781205990118906,0.015045730149722658,0.06767631606908253,0.005038992150730337,0.0067457784825819544,0.014160276004986372,0.0750212692655623,0.13086497722542845,0.6032462841831148,DRESS
71,0.9691547152597195,0.0007936686574794294,0.005411893493828757,1.0323386050004046e-05,0.0033722478037816472,0.008302938752422051,0.001007168646538048,0.002118247264661477,0.0038949919537571986,0.0008135249572660541,0.0012566713385240291,0.0038636579806734517,0.9691547152597195,BAG
72,0.0023870930899647647,0.3300707172602415,0.007220547773613362,2.6230900402879342e-06,0.02360709883942036,0.0033680445385471103,0.03314901074736554,0.00943139770788548,0.0015643583278688311,0.022625828656600788,0.45087990164756775,0.11569337931723567,0.45087990164756775,SKIRT
73,0.044669195398455486,0.1881590213160962,0.012024718384054722,5.6107503041857854e-05,0.030576504119380843,0.011100034367700573,0.012468693083974358,0.05865277761768084,0.01801924261962995,0.0764643292495748,0.45670650340616703,0.09110291772549317,0.45670650340616703,SKIRT
74,0.0005598600426992562,0.00021737933076337868,0.0029797279817103117,2.285733717144467e-05,0.001783033408173651,0.9872615774047517,0.0011449832400103332,0.000888583111702701,0.0029291675199658584,0.00042843485198318376,6.126378264070809e-05,0.0017231625550948593,0.9872615774047517,OTHERS
75,0.0023853740386812206,0.7887450158596039,0.0009747644903654873,0.00014423331595025957,0.0297566653607646,0.002650288619179264,0.002468375941134582,0.01287278836753103,0.001397893391910543,0.004284859827748733,0.10770933795720339,0.04661036938523466,0.7887450158596039,DRESS
76,0.0009253106713345005,0.8447130210697651,0.002934056060439616,3.669586294563487e-05,0.033836532767963945,0.0016981344715532032,0.013139441318571699,0.005093890510579513,0.0013612918980925315,0.001503916081674106,0.04917071608360857,0.04558677373870523,0.8447130210697651,DRESS
77,0.002201108825374831,0.013572517465945566,0.0005885968196253089,1.916535666168784e-06,0.0036006978366458497,0.0023776203012175756,0.058215422213834245,0.006740423032169929,0.0019899682931736606,0.004020474344997638,0.006046921895176638,0.900644513696534,0.900644513696534,TOPS
78,0.046633218038550694,0.057476870075333863,0.0014031046366653754,5.515623342944309e-06,0.007564236031612381,0.005727733234834886,0.007916108854544746,0.012978143970940437,0.0018329683816773468,0.008541091803635936,0.7938292752951384,0.05609179404018505,0.7938292752951384,SKIRT
79,0.0043614006444840925,0.9550781473517418,0.004999554769256065,3.0872163279127562e-06,0.006316797829640564,0.0010538468816321256,0.0005616859147323794,0.0015845999781731734,0.0016247139951701683,0.005050038878152918,0.015644116239855066,0.0037219806377493114,0.9550781473517418,DRESS
80,0.0016578598178966786,0.02354159548667667,0.0007666335284284287,1.2266435987839941e-05,0.009426431956853776,0.006619396584483184,0.35019485461907607,0.044614305459163006,0.0015376255046248843,0.009626690766708634,0.03614536763052456,0.5158569419463674,0.5158569419463674,TOPS
81,0.0009510475148033493,0.010921170952315151,0.0006413391533897084,4.421301582624437e-06,0.0037040935840195743,0.000984917935284102,0.003908898926965776,0.008490589479322352,0.00040948546417496345,0.028656917337684717,0.006787348531361204,0.934539756633967,0.934539756633967,TOPS
82,0.0023597328867737133,0.5555623481050134,0.0008162081942373334,9.62367448664736e-06,0.3508506995276548,0.0025892550702337758,0.002124083268427057,0.005719985464111232,0.0011074419717402861,0.0014047420063434402,0.039595912079676054,0.03785994564759676,0.5555623481050134,DRESS
83,0.002058536738793748,0.0023668709300181945,9.387041937358731e-05,9.897781274048612e-05,0.6819260604333977,0.0007329148149892717,0.0019882955921275425,0.10496470770135602,0.0006205940117283149,0.17815114915379127,0.00806091348931659,0.018936957402729604,0.6819260604333977,LINGERIE
84,0.0014159225507341944,0.008396320743486285,0.9400688052046462,9.710091399028897e-05,0.005567495212744689,0.008289374567539198,0.009198075198582956,0.0022585282113141147,0.009118942914028594,0.0004971201915395795,0.0010312261574654258,0.014060997656542895,0.9400688052046462,JEWELRY
85,0.006494796517017676,0.12076567606709432,0.0026585060004435945,8.283890201710165e-05,0.012082425613698433,0.0061083012296876404,0.011755100123991724,0.10204489778334391,0.00484965029227169,0.20023476523783756,0.030001881905263872,0.5029211527908046,0.5029211527908046,TOPS
86,0.00932562197522202,0.0313862149923807,0.0005294243862863368,1.536236737820218e-07,0.001865785689005861,0.0007383263696283393,0.0005458732261303112,0.0056410528032984075,0.00045598018550663255,0.054146017693710746,0.8829334583133459,0.012432164785252553,0.8829334583133459,SKIRT
87,0.8480540657965321,0.001189507129311096,0.009728986347909085,1.1690514838846866e-05,0.0029424310669128317,0.11275009897508426,0.0032108410050568637,0.001336987656486599,0.004751693511479971,0.0011103130254923599,0.0075000218785135075,0.007413347056171915,0.8480540657965321,BAG
88,0.00212480706545648,0.001371102242046618,0.012474045590238347,2.5536821794958087e-06,0.005820365380714065,0.00476252203588956,0.004618250705789251,0.0015550827356491936,0.9638376272523601,0.00012923935483399873,0.0020705212918983307,0.0012339434506429825,0.9638376272523601,SHOE
89,0.011023983672885151,0.027025872739613988,0.004851340504501422,4.0826147596817464e-05,0.05663217807887122,0.0035587020183811546,0.004788931701114052,0.05698518961821719,0.0008680277871349062,0.30370315122581815,0.2467745848116465,0.2837472348146548,0.30370315122581815,SHORTS
90,0.008040161128974432,0.05428910362024908,0.004184505699413421,3.0217090170481242e-05,0.004738970773360052,0.004814729732970591,0.051985935104312375,0.02933556757579936,0.0020696080746347434,0.029911127681771177,0.24297412240412086,0.5676259531937831,0.5676259531937831,TOPS
91,0.0032592103875686007,0.19504930172115564,0.0012007302044594326,9.777217201190069e-05,0.012723514148092363,0.0011633879175860784,0.02120252997156058,0.004406824052921365,0.0022785804580962576,0.013126037038091454,0.013361928547965363,0.73213017017315,0.73213017017315,TOPS
92,0.0006020806497986086,0.7470160303637385,0.0007118504227037192,7.454363185388502e-06,0.03616080659048748,0.000922501751801974,0.02391976049511868,0.006895162662431176,0.0042237646064222645,0.002440618416585494,0.09117507969494909,0.0859249390559853,0.7470160303637385,DRESS
93,0.0013858243315780783,0.00900992257083999,0.0017211372733072494,3.87842083000578e-05,0.003528429422658519,0.002270131946715992,0.013997333458974026,0.010321259266675042,0.0006784679948168559,0.006962065333482315,0.006313705336651765,0.9437730116960665,0.9437730116960665,TOPS
94,0.0007660359606802558,0.8742239251732826,0.0006648841183505283,0.00044675468234345317,0.003443899091507774,0.001219393355313514,0.017329731683958016,0.0023948791538259684,0.0018115289395339573,0.0015059346628731873,0.011893118826264981,0.08429978574997676,0.8742239251732826,DRESS
95,0.01290980633257277,0.01142148973303847,0.0021737348824899527,0.0007639957475475967,0.010219028579740552,0.012200610035506543,0.03231546963343135,0.309054668574845,0.0019236567004554672,0.14015076665236847,0.12563141086138785,0.3412352383493271,0.3412352383493271,TOPS
96,0.007253202293441063,0.0024723129954509204,0.9615969724436582,4.195844667265192e-05,0.00762064380251104,0.005316166305419756,0.0028283348137847497,0.0020237737153365742,0.0071253191771916136,0.0005755745851274696,0.0006138564804132329,0.0025320781467428333,0.9615969724436582,JEWELRY
97,0.0019410929664900323,0.031107775344935362,0.00041892258713005504,1.3771383464700193e-06,0.010435613560730417,0.0015405282032361356,0.004230628605910169,0.008999872167805734,0.001335842893240624,0.061889919488749,0.00670051049473841,0.8713979014355573,0.8713979014355573,TOPS
98,0.007828338582385186,0.0048826894199009985,0.8260632955934852,0.012509841471910477,0.01743712793540908,0.023313385347137228,0.023307592986384407,0.023734393886115868,0.019817878877802286,0.0038147133382153697,0.0019000039742422814,0.035390583296248224,0.8260632955934852,JEWELRY
99,0.002818224600105168,0.7580649815499783,0.002930691688220577,6.705697887809947e-05,0.026108992846275214,0.003294351661679684,0.04739103952579171,0.01386737573557184,0.01481229106138926,0.005406815083915717,0.1059409313602373,0.019297159306006506,0.7580649815499783,DRESS
100,0.0016772533127777933,0.015040460955788149,0.0002403875929530841,4.081370263975259e-07,0.0020964089164863253,0.0009438198342195392,0.008106234437946114,0.0017867880005724146,0.00040048959903060677,0.001225229832016339,0.0018604569120270753,0.9666220713088478,0.9666220713088478,TOPS
101,0.010403751096163205,0.035029790131375194,0.004311532656402051,3.8517631764989346e-05,0.667482256423682,0.0023988284724509867,0.003532668926709448,0.011208342453755904,0.0011161641221519858,0.0027343059573468054,0.0025649690251157153,0.25917873397156654,0.667482256423682,LINGERIE
102,0.008045354345085798,0.6764569377992302,0.0005280892564769601,3.206652365861373e-07,0.027901223934350128,0.0018040189039538745,0.0041777225471832935,0.002202664976266533,0.003287526805024754,0.014052442344109295,0.21462192229228094,0.046921796740207355,0.6764569377992302,DRESS
103,0.0016132974224092322,0.0031358372971226345,0.0008558178478779155,0.0003741873078979552,0.011239340452448232,0.002147094873180322,0.005199729710966494,0.7119158622072064,0.0013431628873377122,0.0683755312793437,0.10698007186874747,0.08681999302598342,0.7119158622072064,PANT
104,0.014955861721318797,0.1089674870017916,0.045863858631491894,0.0012975928839296103,0.22228164593980182,0.009441115652407461,0.06319901452479826,0.020279221804230474,0.004731721319330973,0.007333368488616543,0.048951270640827715,0.4526976899069268,0.4526976899069268,TOPS
105,0.001078613106415105,0.016259171103229164,0.0029290227957972093,2.5576880489097675e-06,0.005082082578155678,0.0006696128216390207,0.006300785511484719,0.009092843228245329,0.0006329877614490442,0.007839382090878644,0.0026023058617283823,0.9475107911080158,0.9475107911080158,TOPS
106,0.005835762612150575,0.0011834759582143306,0.9088035718305036,0.003507852554321289,0.013586658484200598,0.010476566963916412,0.007533947595220525,0.01130121747701196,0.02729737061565629,0.0030520876207447145,0.0004822080021540387,0.006939359821899416,0.9088035718305036,JEWELRY
